Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1662","Chemical wood pulp, sulphate, unbleached","2020","2020","1000 US$","67443","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1662","Chemical wood pulp, sulphate, unbleached","2020","2020","tonnes","316720","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1662","Chemical wood pulp, sulphate, unbleached","2020","2020","1000 US$","147789","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1663","Chemical wood pulp, sulphate, bleached","2020","2020","tonnes","21739481","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1663","Chemical wood pulp, sulphate, bleached","2020","2020","tonnes","4957226","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1663","Chemical wood pulp, sulphate, bleached","2020","2020","1000 US$","2410430","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1663","Chemical wood pulp, sulphate, bleached","2020","2020","tonnes","6593114","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1663","Chemical wood pulp, sulphate, bleached","2020","2020","1000 US$","4017731","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1686","Chemical wood pulp, sulphite","2020","2020","tonnes","249100","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1686","Chemical wood pulp, sulphite","2020","2020","tonnes","275090","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1686","Chemical wood pulp, sulphite","2020","2020","1000 US$","116913","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1686","Chemical wood pulp, sulphite","2020","2020","tonnes","51286","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1686","Chemical wood pulp, sulphite","2020","2020","1000 US$","22651","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1667","Dissolving wood pulp","2020","2020","tonnes","1117333","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1667","Dissolving wood pulp","2020","2020","tonnes","182540","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1667","Dissolving wood pulp","2020","2020","1000 US$","210422","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1667","Dissolving wood pulp","2020","2020","tonnes","719274","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1667","Dissolving wood pulp","2020","2020","1000 US$","683945","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1668","Pulp from fibres other than wood","2020","2020","tonnes","149347","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1668","Pulp from fibres other than wood","2020","2020","tonnes","29940","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1668","Pulp from fibres other than wood","2020","2020","1000 US$","22761","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1668","Pulp from fibres other than wood","2020","2020","tonnes","85180","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1668","Pulp from fibres other than wood","2020","2020","1000 US$","111078","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1609","Recovered fibre pulp","2020","2020","tonnes","4664","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1609","Recovered fibre pulp","2020","2020","1000 US$","2355","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1609","Recovered fibre pulp","2020","2020","tonnes","329142","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1609","Recovered fibre pulp","2020","2020","1000 US$","131386","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1669","Recovered paper","2020","2020","tonnes","42247630","","Official data"
